"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","44",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2026","WEEK #03","2026-01-18","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2026","WEEK #04","2026-01-25","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA, HARVEST - ACTIVITY, MEASURED IN PCT ACTIVE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA, HARVEST - ACTIVITY, MEASURED IN PCT FINISHED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA, HARVEST - ACTIVITY, MEASURED IN PCT LIGHT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA, HARVEST - ACTIVITY, MEASURED IN PCT MODERATE","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","HAY","HAY, ALFALFA, HARVEST - ACTIVITY, MEASURED IN PCT NONE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2026","WEEK #05","2026-02-01","STATE","CALIFORNIA","06","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","45",""
